WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	Estimates Start After 
406	BCA	Middle East and North Africa	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		79.021	60.438	24.563	-9.828	-8.550	-1.695	-16.793	-7.705	-8.788	-3.575	3.039	-66.776	-26.231	-22.304	-10.810	-3.056	15.590	15.030	-26.155	16.436	80.596	48.854	33.441	61.741	92.125	207.499	280.477	262.091	345.647	48.179	178.431	417.958	422.671	322.405	285.001	228.030	200.411	171.230	143.614	128.942	
406	BCA_NGDPD	Middle East and North Africa	Current account balance		Percent of GDP			15.576	11.200	4.629	-1.817	-1.562	-0.370	-3.818	-1.553	-1.844	-0.694	0.550	-12.774	-4.622	-4.025	-1.955	-0.507	2.322	2.169	-3.928	2.281	10.082	6.051	4.112	6.692	8.218	15.094	17.187	13.590	14.340	2.241	7.088	14.093	13.704	10.305	8.705	6.613	5.505	4.438	3.494	2.934	
406	BM	Middle East and North Africa	Imports of goods and services		U.S. dollars	Billions																																										
406	BX	Middle East and North Africa	Exports of goods and services		U.S. dollars	Billions																																										
406	BFXP	Middle East and North Africa	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		-26.844	14.649	-0.480	-8.675	-29.760	-8.834	-6.074	-5.501	-7.396	7.944	12.167	81.165	45.007	7.724	10.136	-5.803	4.881	17.795	11.651	-13.362	9.301	-0.360	-27.993	28.410	27.215	0.509	11.075	63.546	-2.063	26.369	6.855	-103.405	-48.174	-72.325	n/a	n/a	n/a	n/a	n/a	n/a	
406	BFPP	Middle East and North Africa	Private portfolio flows, net		U.S. dollars	Billions		22.010	32.743	11.546	-7.704	-13.325	-8.776	-3.933	-6.303	-3.788	1.182	3.655	-2.421	5.361	-10.489	2.596	-6.360	1.567	0.174	-8.872	-14.155	9.805	-1.031	-13.510	12.929	23.439	-3.952	-3.889	-8.766	1.890	-16.202	10.109	-22.605	40.329	36.197	n/a	n/a	n/a	n/a	n/a	n/a	
406	BFD	Middle East and North Africa	Direct investment, net		U.S. dollars	Billions		-4.053	7.278	11.232	5.098	6.027	1.834	1.921	-2.038	-0.274	-0.780	2.645	1.520	2.309	5.676	5.900	3.838	3.707	9.039	11.008	3.786	5.455	14.100	11.002	19.991	16.365	35.366	44.821	45.877	55.752	62.073	47.528	18.373	29.929	24.661	n/a	n/a	n/a	n/a	n/a	n/a	
406	BFOP	Middle East and North Africa	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		-44.801	-25.372	-23.259	-6.069	-22.463	-1.892	-4.062	2.841	-3.333	7.541	5.867	82.067	37.336	12.537	1.641	-3.282	-0.393	8.582	9.516	-2.993	-5.958	-13.430	-25.485	-4.510	-12.588	-30.906	-29.857	26.435	-59.705	-19.501	-50.781	-99.173	-118.432	-133.184	n/a	n/a	n/a	n/a	n/a	n/a	
406	BFXG	Middle East and North Africa	Official flows, net		U.S. dollars	Billions		-45.294	-61.683	-21.647	18.083	28.076	17.304	10.245	13.464	8.135	-1.888	-12.835	-2.431	-9.886	22.518	13.441	13.490	-1.974	-26.996	1.762	10.508	-53.210	-24.557	10.867	-55.980	-65.268	-26.627	-86.202	-62.744	-91.727	-21.277	-54.496	-79.122	-124.237	-124.113	n/a	n/a	n/a	n/a	n/a	n/a	
406	BFRA	Middle East and North Africa	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-31.071	-40.009	-12.509	14.853	24.203	3.340	12.501	6.661	5.173	-6.355	-2.968	-0.455	-7.047	-6.044	-7.642	-8.470	-3.375	0.752	-11.079	-14.417	-18.247	-17.546	-34.038	-6.982	-69.035	-133.788	-155.261	-232.619	-191.589	24.663	-87.742	-137.798	-175.031	-103.507	n/a	n/a	n/a	n/a	n/a	n/a	
406	D	Middle East and North Africa	External debt, total		U.S. dollars	Billions		98.296	107.536	116.833	121.790	120.879	126.330	136.203	147.121	159.414	165.947	190.112	183.083	190.943	217.262	230.008	234.524	234.161	236.976	259.690	262.785	255.886	249.847	256.299	400.644	407.960	411.722	485.515	649.472	678.690	701.118	721.716	736.522	776.257	815.271	n/a	n/a	n/a	n/a	n/a	n/a	
406	D_NGDPD	Middle East and North Africa	External debt, total		Percent of GDP			19.375	19.927	22.016	22.510	22.079	27.583	30.968	29.661	33.452	32.205	34.420	35.022	33.645	39.209	41.598	38.939	34.879	34.195	39.002	36.474	32.009	30.948	31.519	30.084	36.393	29.950	29.752	33.675	28.157	32.615	28.671	24.834	25.169	26.059	n/a	n/a	n/a	n/a	n/a	n/a	
406	D_BX	Middle East and North Africa	External debt, total		Percent of exports of goods and services			41.813	44.962	59.785	76.463	82.125	96.574	159.391	139.123	150.203	130.693	111.976	113.397	109.514	125.798	130.617	116.869	100.769	100.236	139.616	116.079	82.375	85.969	83.429	72.929	79.336	58.333	56.760	64.662	51.769	73.988	62.112	49.113	48.056	50.975	n/a	n/a	n/a	n/a	n/a	n/a	
406	DS	Middle East and North Africa	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	33.530	36.363	30.369	32.127	42.296	52.202	56.856	58.637	50.306	69.822	74.281	77.914	74.406	80.639	93.673	115.120	136.177	143.641	188.484	176.805	197.246	207.295	210.540	256.534	n/a	n/a	n/a	n/a	n/a	n/a	
406	DS_NGDPD	Middle East and North Africa	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.071	6.956	5.351	5.798	7.649	8.667	8.469	8.461	7.555	9.691	9.292	9.651	9.150	8.741	8.356	8.374	8.345	7.448	7.820	8.225	7.836	6.990	6.826	8.200	n/a	n/a	n/a	n/a	n/a	n/a	
406	DS_BX	Middle East and North Africa	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19.749	22.522	17.418	18.602	24.019	26.013	24.468	24.802	27.046	30.842	23.913	26.809	24.220	21.189	18.217	16.310	15.920	14.301	14.377	18.658	16.975	13.823	13.034	16.040	n/a	n/a	n/a	n/a	n/a	n/a	
406	DSI	Middle East and North Africa	External debt, total debt service, interest		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15.724	16.271	14.448	16.015	16.474	18.913	17.200	16.546	15.401	14.650	14.876	18.109	14.877	17.530	15.559	22.615	37.107	35.922	32.405	26.838	21.447	20.986	21.595	23.460	n/a	n/a	n/a	n/a	n/a	n/a	
406	DSI_NGDPD	Middle East and North Africa	External debt, total debt service, interest		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.847	3.113	2.546	2.890	2.979	3.140	2.562	2.387	2.313	2.033	1.861	2.243	1.829	1.900	1.388	1.645	2.274	1.863	1.344	1.248	0.852	0.708	0.700	0.750	n/a	n/a	n/a	n/a	n/a	n/a	
406	DSI_BX	Middle East and North Africa	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9.262	10.078	8.287	9.273	9.355	9.425	7.402	6.998	8.280	6.471	4.789	6.231	4.843	4.606	3.026	3.204	4.338	3.576	2.472	2.832	1.846	1.399	1.337	1.467	n/a	n/a	n/a	n/a	n/a	n/a	
406	DSP	Middle East and North Africa	External debt, total debt service, amortization		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17.805	20.092	15.920	16.111	25.822	33.289	39.656	42.091	34.905	55.172	59.405	59.805	59.529	63.109	78.114	92.505	99.070	107.719	156.079	149.967	175.799	186.309	188.945	233.074	n/a	n/a	n/a	n/a	n/a	n/a	
406	DSP_NGDPD	Middle East and North Africa	External debt, total debt service, amortization		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.224	3.843	2.805	2.908	4.670	5.527	5.907	6.074	5.242	7.658	7.431	7.408	7.321	6.841	6.968	6.729	6.071	5.585	6.475	6.976	6.984	6.282	6.126	7.450	n/a	n/a	n/a	n/a	n/a	n/a	
406	DSP_BX	Middle East and North Africa	External debt, total debt service, amortization		Percent of exports of goods and services			n/a	3.653	n/a	n/a	n/a	n/a	8.835	n/a	n/a	n/a	10.487	12.444	9.131	9.329	14.664	16.588	17.066	17.804	18.766	24.371	19.124	20.578	19.378	16.583	15.191	13.106	11.582	10.725	11.905	15.826	15.129	12.423	11.697	14.573	n/a	n/a	n/a	n/a	n/a	n/a	
406	PALLFNFW	Middle East and North Africa	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																											
406	PNFUELW	Middle East and North Africa	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																											
406	PINDUW	Middle East and North Africa	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																											
406	POILAPSP	Middle East and North Africa	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																										
406	POILBRE	Middle East and North Africa	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																										
406	POILDUB	Middle East and North Africa	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																										
406	POILWTI	Middle East and North Africa	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																										
406	PNRGW	Middle East and North Africa	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																											
406	POILAPSPW	Middle East and North Africa	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																											
406	PNGASW	Middle East and North Africa	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																											
406	PNGASEU	Middle East and North Africa	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																										
406	PNGASJP	Middle East and North Africa	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																										
406	PNGASUS	Middle East and North Africa	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																										
406	PCOALW	Middle East and North Africa	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																											
406	PCOALAU	Middle East and North Africa	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																										
406	PCOALSA	Middle East and North Africa	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																										
406	PFANDBW	Middle East and North Africa	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																											
406	PFOODW	Middle East and North Africa	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																											
406	PCEREW	Middle East and North Africa	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																											
406	PWHEAMT	Middle East and North Africa	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																										
406	PMAIZMT	Middle East and North Africa	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																										
406	PRICENPQ	Middle East and North Africa	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																										
406	PBARL	Middle East and North Africa	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																										
406	PVOILW	Middle East and North Africa	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																											
406	PSOYB	Middle East and North Africa	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																										
406	PSMEA	Middle East and North Africa	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																										
406	PSOIL	Middle East and North Africa	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																										
406	PROIL	Middle East and North Africa	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																										
406	PPOIL	Middle East and North Africa	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																										
406	PSUNO	Middle East and North Africa	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																										
406	POLVOIL	Middle East and North Africa	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																										
406	PFISH	Middle East and North Africa	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																										
406	PGNUTS	Middle East and North Africa	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																										
406	PMEATW	Middle East and North Africa	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																											
406	PBEEF	Middle East and North Africa	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																										
406	PLAMB	Middle East and North Africa	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																										
406	PPORK	Middle East and North Africa	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																										
406	PPOULT	Middle East and North Africa	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																										
406	PSEAFW	Middle East and North Africa	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																											
406	PSALM	Middle East and North Africa	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																										
406	PSHRI	Middle East and North Africa	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																										
406	PSUGAW	Middle East and North Africa	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																											
406	PSUGAISA	Middle East and North Africa	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																										
406	PSUGAUSA	Middle East and North Africa	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																										
406	PSUGAEEC	Middle East and North Africa	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																										
406	PBANSOP	Middle East and North Africa	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																										
406	PORANG	Middle East and North Africa	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																										
406	PBEVEW	Middle East and North Africa	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																											
406	PCOFFW	Middle East and North Africa	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																											
406	PCOFFOTM	Middle East and North Africa	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																										
406	PCOFFROB	Middle East and North Africa	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																										
406	PCOCO	Middle East and North Africa	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																										
406	PTEA	Middle East and North Africa	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																										
406	PRAWMW	Middle East and North Africa	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																											
406	PTIMBW	Middle East and North Africa	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																											
406	PHARDW	Middle East and North Africa	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																											
406	PLOGSK	Middle East and North Africa	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																										
406	PSAWMAL	Middle East and North Africa	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																										
406	PSOFTW	Middle East and North Africa	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																											
406	PLOGORE	Middle East and North Africa	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																										
406	PSAWORE	Middle East and North Africa	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																										
406	PCOTTIND	Middle East and North Africa	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																										
406	PWOOLW	Middle East and North Africa	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																											
406	PWOOLF	Middle East and North Africa	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																										
406	PWOOLC	Middle East and North Africa	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																										
406	PRUBB	Middle East and North Africa	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																										
406	PHIDE	Middle East and North Africa	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																										
406	PMETAW	Middle East and North Africa	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																											
406	PCOPP	Middle East and North Africa	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																										
406	PALUM	Middle East and North Africa	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																										
406	PIORECR	Middle East and North Africa	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																										
406	PTIN	Middle East and North Africa	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																										
406	PNICK	Middle East and North Africa	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																										
406	PZINC	Middle East and North Africa	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																										
406	PLEAD	Middle East and North Africa	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																										
406	PURAN	Middle East and North Africa	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																										
603	NGDP_RPCH	Sub-Saharan Africa	Gross domestic product, constant prices		Percent change			4.418	6.673	0.531	-0.712	2.831	2.308	0.911	0.955	4.636	3.254	2.523	-0.179	-1.386	1.144	1.787	3.436	5.469	3.646	2.344	2.547	3.461	4.776	7.007	4.751	6.976	6.180	6.336	7.069	5.683	2.618	5.645	5.541	4.883	4.860	5.395	5.522	5.819	5.482	5.572	5.394	
603	NGDP_RPCHMK	Sub-Saharan Africa	Gross domestic product, constant prices		Percent change (market exchange rates)																																											
603	NGDPD	Sub-Saharan Africa	Gross domestic product, current prices		U.S. dollars	Billions		332.297	322.271	323.564	276.693	231.477	213.961	234.842	258.317	282.591	285.128	324.238	328.263	332.730	320.352	288.854	340.746	361.478	358.110	333.491	334.073	348.503	323.146	342.317	436.463	544.389	635.908	726.551	840.363	956.455	907.607	1,090.624	1,241.729	1,275.684	1,317.916	1,401.672	1,503.828	1,618.196	1,744.802	1,883.454	2,032.953	
603	NGDP_D	Sub-Saharan Africa	Gross domestic product, deflator		Index, 2000=100																																											
603	NGAP_NPGDP	Sub-Saharan Africa	Output gap		Percent of potential GDP																																											
603	PPPGDP	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		306.092	355.116	378.820	390.327	415.010	437.247	448.952	462.952	500.549	536.259	572.645	589.860	595.763	613.975	636.888	671.638	719.879	756.927	782.263	812.843	874.709	935.536	1,011.305	1,078.476	1,182.670	1,282.748	1,404.153	1,540.971	1,658.493	1,712.267	1,829.599	1,988.827	2,115.440	2,249.357	2,405.718	2,582.118	2,783.201	2,993.303	3,221.983	3,463.455	
603	PPPPC	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		905.496	1,020.938	1,055.555	1,055.677	1,088.734	1,112.731	1,108.762	1,109.428	1,164.957	1,211.311	1,244.777	1,245.266	1,214.191	1,215.072	1,232.501	1,264.292	1,317.694	1,349.973	1,360.398	1,380.203	1,412.843	1,470.934	1,549.796	1,610.540	1,720.468	1,819.397	1,940.608	2,076.122	2,177.705	2,191.559	2,282.922	2,389.325	2,475.785	2,565.057	2,672.871	2,795.952	2,937.857	3,080.119	3,232.509	3,388.311	
603	PPPSH	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			2.667	2.772	2.769	2.672	2.617	2.571	2.503	2.426	2.426	2.411	2.405	2.350	2.114	2.084	2.052	2.044	2.075	2.059	2.053	2.030	2.040	2.087	2.162	2.178	2.213	2.225	2.248	2.284	2.351	2.424	2.436	2.505	2.541	2.586	2.641	2.683	2.731	2.771	2.815	2.856	
603	NID_NGDP	Sub-Saharan Africa	Investment		Percent of GDP			21.016	24.068	20.942	20.472	20.798	18.671	18.194	16.479	18.034	19.975	16.932	16.106	16.153	15.711	16.419	17.274	17.598	18.328	18.784	18.147	17.215	18.661	20.121	19.911	20.032	19.734	20.800	22.343	22.338	22.885	22.252	21.502	22.681	23.026	23.154	23.160	23.091	23.007	22.922	22.673	
603	NGSD_NGDP	Sub-Saharan Africa	Gross national savings		Percent of GDP			18.453	14.438	11.139	14.156	15.332	15.894	14.056	15.017	14.998	15.512	15.900	14.141	13.462	12.442	14.215	13.598	14.860	14.646	13.279	13.497	17.880	17.336	16.210	16.950	18.120	19.458	24.998	24.011	22.487	19.775	21.138	20.713	20.079	19.453	19.639	19.218	19.078	19.248	19.059	19.046	
603	PCPIPCH	Sub-Saharan Africa	Inflation, average consumer prices		Percent change			17.305	17.970	14.235	19.575	18.204	13.149	15.976	18.233	19.204	22.085	15.372	32.329	44.084	42.017	54.755	42.370	36.254	16.262	10.329	13.819	16.423	13.770	10.571	10.570	7.495	8.737	7.205	6.212	12.974	9.681	7.540	9.377	8.970	6.344	6.117	5.881	5.687	5.580	5.551	5.507	
603	PCPIEPCH	Sub-Saharan Africa	Inflation, end of period consumer prices		Percent change			n/a	16.636	15.326	16.679	19.773	14.809	16.418	19.958	20.870	20.566	19.522	41.163	42.903	47.637	54.782	38.777	31.634	11.863	13.061	14.361	18.095	11.378	12.866	9.064	7.535	7.382	7.676	7.899	13.313	8.994	7.174	10.174	7.743	5.902	6.203	5.764	5.645	5.580	5.533	5.530	
603	FLIBOR3	Sub-Saharan Africa	Three-month London interbank offered rate (LIBOR)		Percent																																											
603	TRADEPCH	Sub-Saharan Africa	Trade volume of goods and services		Percent change																																											
603	TM_RPCH	Sub-Saharan Africa	Volume of imports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.941	1.240	3.831	14.272	6.741	8.260	5.500	1.413	-2.854	6.687	9.003	8.857	8.565	9.767	8.878	15.838	11.184	-2.414	8.750	9.897	6.027	6.271	5.618	6.093	6.138	4.615	5.586	4.251	
603	TMG_RPCH	Sub-Saharan Africa	Volume of imports of goods		Percent change			10.524	12.885	-11.200	-12.092	12.986	-8.103	0.164	-0.344	7.472	0.427	-0.789	2.205	1.802	1.399	4.114	14.795	8.287	10.267	2.938	1.998	-2.275	6.309	12.004	8.566	5.874	8.864	7.567	14.759	10.888	-3.493	7.953	11.388	4.835	6.723	5.210	6.143	5.852	4.592	5.428	3.683	
