WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates Start After 
406	PALLFNFW	Middle East and North Africa	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																														
406	PNFUELW	Middle East and North Africa	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																														
406	PINDUW	Middle East and North Africa	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																														
406	POILAPSP	Middle East and North Africa	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																													
406	POILBRE	Middle East and North Africa	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																													
406	POILDUB	Middle East and North Africa	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																													
406	POILWTI	Middle East and North Africa	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																													
406	PNRGW	Middle East and North Africa	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																														
406	POILAPSPW	Middle East and North Africa	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																														
406	PNGASW	Middle East and North Africa	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																														
406	PNGASEU	Middle East and North Africa	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																													
406	PNGASJP	Middle East and North Africa	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																													
406	PNGASUS	Middle East and North Africa	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																													
406	PCOALW	Middle East and North Africa	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																														
406	PCOALAU	Middle East and North Africa	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																													
406	PCOALSA	Middle East and North Africa	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																													
406	PFANDBW	Middle East and North Africa	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																														
406	PFOODW	Middle East and North Africa	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																														
406	PCEREW	Middle East and North Africa	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																														
406	PWHEAMT	Middle East and North Africa	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
406	PMAIZMT	Middle East and North Africa	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																													
406	PRICENPQ	Middle East and North Africa	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																													
406	PBARL	Middle East and North Africa	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																													
406	PVOILW	Middle East and North Africa	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																														
406	PSOYB	Middle East and North Africa	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																													
406	PSMEA	Middle East and North Africa	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																													
406	PSOIL	Middle East and North Africa	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																													
406	PROIL	Middle East and North Africa	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																													
406	PPOIL	Middle East and North Africa	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																													
406	PSUNO	Middle East and North Africa	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
406	POLVOIL	Middle East and North Africa	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																													
406	PFISH	Middle East and North Africa	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																													
406	PGNUTS	Middle East and North Africa	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																													
406	PMEATW	Middle East and North Africa	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																														
406	PBEEF	Middle East and North Africa	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																													
406	PLAMB	Middle East and North Africa	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																													
406	PPORK	Middle East and North Africa	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																													
406	PPOULT	Middle East and North Africa	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																													
406	PSEAFW	Middle East and North Africa	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																														
406	PSALM	Middle East and North Africa	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																													
406	PSHRI	Middle East and North Africa	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																													
406	PSUGAW	Middle East and North Africa	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																														
406	PSUGAISA	Middle East and North Africa	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																													
406	PSUGAUSA	Middle East and North Africa	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																													
406	PSUGAEEC	Middle East and North Africa	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																													
406	PBANSOP	Middle East and North Africa	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																													
406	PORANG	Middle East and North Africa	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																													
406	PBEVEW	Middle East and North Africa	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																														
406	PCOFFW	Middle East and North Africa	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																														
406	PCOFFOTM	Middle East and North Africa	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
406	PCOFFROB	Middle East and North Africa	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
406	PCOCO	Middle East and North Africa	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																													
406	PTEA	Middle East and North Africa	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																													
406	PRAWMW	Middle East and North Africa	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																														
406	PTIMBW	Middle East and North Africa	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																														
406	PHARDW	Middle East and North Africa	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																														
406	PLOGSK	Middle East and North Africa	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																													
406	PSAWMAL	Middle East and North Africa	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																													
406	PSOFTW	Middle East and North Africa	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																														
406	PLOGORE	Middle East and North Africa	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																													
406	PSAWORE	Middle East and North Africa	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																													
406	PCOTTIND	Middle East and North Africa	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																													
406	PWOOLW	Middle East and North Africa	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																														
406	PWOOLF	Middle East and North Africa	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
406	PWOOLC	Middle East and North Africa	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
406	PRUBB	Middle East and North Africa	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																													
406	PHIDE	Middle East and North Africa	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																													
406	PMETAW	Middle East and North Africa	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																														
406	PCOPP	Middle East and North Africa	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																													
406	PALUM	Middle East and North Africa	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																													
406	PIORECR	Middle East and North Africa	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																													
406	PTIN	Middle East and North Africa	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																													
406	PNICK	Middle East and North Africa	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																													
406	PZINC	Middle East and North Africa	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																													
406	PLEAD	Middle East and North Africa	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																													
406	PURAN	Middle East and North Africa	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																													
603	NGDP_RPCH	Sub-Saharan Africa	Gross domestic product, constant prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.177	-0.638	0.593	1.392	3.809	4.892	3.466	2.355	2.296	4.116	4.849	6.541	5.136	7.028	6.370	6.405	7.137	5.914	3.895	7.001	5.086	4.369	5.327	5.083	3.385	1.366	2.637	3.378	3.441	3.685	3.787	3.884	
603	NGDP_RPCHMK	Sub-Saharan Africa	Gross domestic product, constant prices		Percent change (market exchange rates)																																														
603	NGDPD	Sub-Saharan Africa	Gross domestic product, current prices		U.S. dollars	Billions		279.100	289.603	291.873	275.358	217.081	197.873	225.305	246.315	266.133	272.791	373.100	377.163	373.622	375.494	366.425	451.340	505.755	526.185	529.379	376.505	382.912	365.819	393.620	493.535	610.810	717.872	831.788	968.496	1,118.054	1,081.228	1,277.964	1,462.843	1,537.053	1,622.143	1,693.117	1,517.017	1,413.123	1,529.114	1,682.745	1,827.155	1,957.305	2,060.864	2,173.023	
603	PPPGDP	Sub-Saharan Africa	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions		315.283	355.477	379.432	394.671	423.608	441.924	463.033	487.144	523.790	558.518	771.825	795.203	809.414	830.563	858.320	908.594	969.041	1,017.586	1,077.729	1,118.378	1,188.327	1,271.352	1,370.577	1,466.782	1,609.806	1,765.598	1,934.177	2,124.207	2,290.546	2,393.542	2,588.529	2,809.393	2,973.438	3,178.947	3,398.717	3,548.553	3,638.127	3,796.211	3,997.808	4,221.260	4,466.707	4,729.757	5,005.148	
603	NGDP_D	Sub-Saharan Africa	Gross domestic product, deflator		Index, 2000=100																																														
603	NGDPRPPPPC	Sub-Saharan Africa	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units		2,741.017	2,746.643	2,676.589	2,598.299	2,616.856	2,565.951	2,560.709	2,553.072	2,579.538	2,570.080	2,632.762	2,548.986	2,447.081	2,382.798	2,346.717	2,367.764	2,415.936	2,430.179	2,430.427	2,420.880	2,437.487	2,482.178	2,568.270	2,614.606	2,721.444	2,818.199	2,917.297	3,039.932	3,134.717	3,169.888	3,303.537	3,385.490	3,427.758	3,516.397	3,600.840	3,626.344	3,579.820	3,579.114	3,604.585	3,632.975	3,670.683	3,712.413	3,757.884	
603	PPPPC	Sub-Saharan Africa	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units		1,177.388	1,289.966	1,335.060	1,347.169	1,404.942	1,421.696	1,447.396	1,479.911	1,547.594	1,601.879	1,701.641	1,702.330	1,671.531	1,666.342	1,676.039	1,726.338	1,793.608	1,835.073	1,855.175	1,876.168	1,932.019	2,012.281	2,114.039	2,195.093	2,347.619	2,509.299	2,677.350	2,864.136	3,011.375	3,068.288	3,236.721	3,385.490	3,490.901	3,639.006	3,793.273	3,861.563	3,860.658	3,927.137	4,031.851	4,150.324	4,281.607	4,420.216	4,560.453	
603	NGAP_NPGDP	Sub-Saharan Africa	Output gap		Percent of potential GDP																																														
603	PPPSH	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			2.403	2.433	2.433	2.377	2.359	2.298	2.280	2.254	2.238	2.215	2.836	2.761	2.467	2.424	2.382	2.382	2.403	2.383	2.433	2.403	2.382	2.434	2.512	2.532	2.570	2.606	2.630	2.668	2.743	2.857	2.900	2.962	2.983	3.037	3.083	3.083	3.027	2.998	2.988	2.980	2.979	2.980	2.983	
603	NID_NGDP	Sub-Saharan Africa	Investment		Percent of GDP			24.104	24.342	19.850	20.533	21.147	19.993	19.430	18.097	20.110	24.756	18.982	18.006	18.577	16.874	16.220	16.726	17.339	18.193	19.260	17.569	16.977	17.059	18.217	18.277	18.537	18.016	19.128	20.309	20.168	20.654	20.048	19.250	19.923	19.939	20.790	19.864	18.560	18.681	18.883	19.253	19.603	20.000	20.119	
603	NGSD_NGDP	Sub-Saharan Africa	Gross national savings		Percent of GDP			17.596	14.599	11.465	14.050	15.053	15.417	14.901	15.407	15.200	15.480	15.922	14.347	14.377	12.742	13.125	13.254	14.267	16.387	15.614	15.228	17.739	15.725	16.786	17.332	19.378	21.976	23.267	22.029	20.516	18.240	19.639	18.725	18.239	17.519	17.053	14.248	14.823	15.329	15.325	15.484	15.730	15.966	16.098	
603	PCPIPCH	Sub-Saharan Africa	Inflation, average consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	34.093	15.497	9.032	12.087	14.677	13.587	10.340	10.743	8.971	9.542	7.426	5.448	12.828	9.781	8.148	9.388	9.261	6.565	6.317	6.962	11.298	11.032	9.500	8.601	8.326	7.982	7.768	
603	PCPIEPCH	Sub-Saharan Africa	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	28.618	11.497	12.985	12.098	17.197	11.804	12.523	10.415	7.930	7.889	7.861	7.566	13.415	9.131	7.692	10.038	8.169	6.085	6.074	8.157	12.542	10.419	9.238	8.580	8.210	7.881	7.743	
603	FLIBOR3	Sub-Saharan Africa	Three-month London interbank offered rate (LIBOR)		Percent																																														
603	TRADEPCH	Sub-Saharan Africa	Trade volume of goods and services		Percent change																																														
603	TM_RPCH	Sub-Saharan Africa	Volume of imports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.476	0.569	3.074	5.227	13.912	3.656	8.987	7.971	-4.461	-1.334	8.877	5.694	8.493	9.770	14.919	10.986	17.393	12.231	-3.787	10.247	10.378	4.728	4.515	6.687	0.656	-7.070	1.761	6.172	5.980	5.534	5.513	4.788	
603	TMG_RPCH	Sub-Saharan Africa	Volume of imports of goods		Percent change			11.092	6.149	-9.730	-10.717	11.077	-3.928	4.820	3.563	10.413	0.673	-0.460	7.016	0.730	0.747	6.473	13.551	4.703	12.555	6.301	1.446	-1.320	7.371	7.121	8.340	8.056	16.548	7.883	16.996	12.167	-5.903	11.258	11.999	4.846	5.895	5.876	4.216	-6.952	2.166	6.368	6.163	5.926	5.713	4.769	
603	TX_RPCH	Sub-Saharan Africa	Volume of exports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.315	3.692	3.397	1.736	11.920	8.641	4.182	0.759	3.474	3.203	3.917	2.099	6.764	9.028	9.941	1.222	7.060	2.388	-4.638	6.721	1.393	1.942	4.049	0.437	4.301	0.510	4.185	6.894	4.853	4.824	4.363	4.636	
603	TXG_RPCH	Sub-Saharan Africa	Volume of exports of goods		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	-1.309	4.302	4.801	2.977	3.637	3.688	1.949	3.881	2.203	10.158	8.763	4.183	-0.635	4.280	3.576	2.984	-0.435	6.120	10.063	11.954	-0.214	7.718	2.085	-5.188	7.176	1.523	1.367	3.864	-0.341	3.257	-0.588	4.394	6.581	4.574	4.490	4.098	4.482	
603	TTPCH	Sub-Saharan Africa	Terms of trade of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.713	-5.362	-2.333	-2.350	-2.878	5.055	-2.108	-6.063	4.328	8.281	-4.337	2.283	3.391	4.762	9.372	8.334	4.675	5.861	-7.956	12.153	10.574	-0.538	-0.999	-3.305	-14.518	-2.886	2.692	-1.760	-0.374	-0.100	0.585	0.580	
603	TTTPCH	Sub-Saharan Africa	Terms of trade of goods		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	0.710	-0.817	-3.740	-4.166	-5.055	-2.266	-4.912	-1.210	-1.780	-1.590	6.010	-1.792	-14.099	5.046	9.746	-4.008	5.719	0.428	4.600	10.180	9.362	5.582	8.499	-11.020	12.025	11.564	-1.862	-0.233	-3.291	-15.890	-2.193	4.095	-1.397	-0.358	-0.026	0.651	0.485	
603	TXGM_D	Sub-Saharan Africa	Export price of manufactures		U.S. dollars; index, 2000=100																																														
603	TXGM_DPCH	Sub-Saharan Africa	Export price of manufactures		U.S. dollars; annual percent change																																														
603	LUR	Sub-Saharan Africa	Unemployment rate		Percent of total labor force																																														
603	LE	Sub-Saharan Africa	Employment		Index, 2000=100																																														
603	GGR_NGDP	Sub-Saharan Africa	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.579	22.947	20.989	21.687	22.950	24.816	26.455	23.900	24.908	20.001	21.306	23.709	22.419	20.679	19.892	18.145	16.960	17.605	17.493	17.380	17.431	17.630	17.735	
603	GGX_NGDP	Sub-Saharan Africa	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.889	24.747	22.037	23.729	22.601	23.455	21.578	23.415	23.738	24.594	24.839	24.878	24.225	23.857	23.580	22.537	21.707	22.301	21.748	21.258	20.950	20.783	20.722	
603	GGXCNL_NGDP	Sub-Saharan Africa	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.310	-1.801	-1.048	-2.042	0.349	1.362	4.878	0.485	1.169	-4.593	-3.533	-1.168	-1.806	-3.177	-3.688	-4.393	-4.747	-4.697	-4.254	-3.878	-3.519	-3.153	-2.987	
603	GGSB_NPGDP	Sub-Saharan Africa	General government structural balance		Percent of potential GDP																																														
603	GGXONLB_NGDP	Sub-Saharan Africa	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.270	1.344	1.276	0.718	2.425	3.324	6.348	1.779	2.411	-3.340	-2.251	0.141	-0.395	-1.722	-2.177	-2.653	-2.728	-2.535	-1.994	-1.598	-1.232	-0.876	-0.685	
603	GGXWDN_NGDP	Sub-Saharan Africa	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																														
603	GGXWDG_NGDP	Sub-Saharan Africa	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	67.359	65.578	58.351	53.880	48.386	39.621	29.200	25.525	23.588	26.160	27.829	28.379	28.398	29.900	32.247	38.267	43.148	45.071	45.680	45.336	45.033	44.792	44.558	
603	BCA	Sub-Saharan Africa	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		1.195	-20.369	-18.606	-10.213	-3.829	2.053	-2.789	-0.572	-4.896	-3.058	-1.226	-5.027	-4.700	-4.522	-5.869	-10.274	0.719	-8.297	-16.438	-7.851	4.200	-3.803	-3.962	-2.613	5.544	27.861	32.127	15.024	-1.137	-26.014	-10.038	-11.905	-27.145	-38.399	-66.607	-91.957	-58.883	-52.198	-61.407	-70.058	-76.795	-84.197	-88.551	
603	BCA_NGDPD	Sub-Saharan Africa	Current account balance		Percent of GDP			-1.319	-4.566	-3.624	-1.953	-1.742	-0.201	-1.309	-0.203	-1.747	-1.506	-0.329	-1.333	-1.260	-1.204	-1.602	-2.276	0.142	-1.577	-3.105	-2.085	1.097	-1.040	-1.007	-0.529	0.908	3.881	3.862	1.551	-0.102	-2.406	-0.785	-0.814	-1.766	-2.367	-3.934	-6.062	-4.167	-3.414	-3.649	-3.834	-3.923	-4.086	-4.075	
603	BM	Sub-Saharan Africa	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	46.011	45.388	51.890	58.060	58.572	68.383	70.834	73.811	72.606	77.185	93.686	95.445	102.610	99.773	95.163	98.825	104.901	111.701	137.854	170.044	209.642	243.982	303.172	381.938	327.606	391.509	482.045	491.192	499.835	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
603	BX	Sub-Saharan Africa	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	52.185	47.512	58.366	59.870	61.730	74.000	70.689	72.619	70.588	72.217	85.024	95.318	96.204	84.755	90.258	106.865	106.767	112.145	140.815	180.928	234.069	270.261	322.114	391.838	301.667	389.732	492.144	477.318	480.352	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
