WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	Estimates Start After 
205	DS_NGDPD	Latin America and the Caribbean	External debt, total debt service		Percent of GDP			4.998	6.550	8.679	8.334	7.413	7.051	8.529	7.264	7.399	8.098	5.798	6.247	6.342	6.228	8.394	8.263	8.976	8.477	8.901	11.231	10.877	11.274	12.901	11.902	10.633	9.869	8.403	6.754	6.695	8.013	5.841	5.951	6.836	7.329	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DS_BX	Latin America and the Caribbean	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	72.985	n/a	58.124	73.225	44.086	49.996	51.786	52.714	70.410	60.451	64.409	59.369	61.435	66.076	59.842	61.570	61.960	53.897	45.563	43.184	36.279	30.306	30.356	41.668	30.125	29.423	33.376	36.402	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DSI	Latin America and the Caribbean	External debt, total debt service, interest		U.S. dollars	Billions		19.798	29.241	34.154	33.134	34.364	34.692	31.036	27.453	27.944	28.111	29.632	27.813	26.299	30.903	32.035	39.825	42.530	45.580	48.347	67.622	57.450	55.842	48.693	48.640	48.930	49.329	48.982	54.059	54.594	45.944	47.455	53.065	61.600	64.736	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DSI_NGDPD	Latin America and the Caribbean	External debt, total debt service, interest		Percent of GDP			2.227	3.052	4.366	4.648	4.619	4.348	3.906	3.250	2.934	2.630	2.474	2.158	1.862	1.954	1.788	2.085	2.063	2.024	2.136	3.328	2.590	2.596	2.574	2.504	2.183	1.807	1.525	1.420	1.234	1.125	0.932	0.897	1.039	1.080	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DSI_BX	Latin America and the Caribbean	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	33.932	n/a	22.051	19.577	19.607	18.066	15.731	17.067	15.336	15.839	15.270	14.719	15.400	20.695	14.951	15.000	13.009	11.800	9.801	8.289	6.924	6.736	5.938	6.166	5.091	4.701	5.273	5.483	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DSP	Latin America and the Caribbean	External debt, total debt service, amortization		U.S. dollars	Billions		20.779	27.856	26.099	18.938	15.844	16.618	31.073	30.028	37.540	54.179	36.992	49.373	59.443	63.887	113.441	111.644	136.161	146.656	150.875	154.591	175.565	177.662	186.798	179.275	185.080	209.950	213.400	191.988	229.766	266.535	239.773	290.234	328.976	363.646	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DSP_NGDPD	Latin America and the Caribbean	External debt, total debt service, amortization		Percent of GDP			2.337	2.908	3.336	2.656	2.130	2.083	3.910	3.555	3.941	5.069	3.089	3.831	4.209	4.039	6.332	5.844	6.606	6.511	6.666	7.609	7.915	8.258	9.875	9.229	8.257	7.691	6.643	5.044	5.192	6.527	4.707	4.904	5.548	6.066	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	DSP_BX	Latin America and the Caribbean	External debt, total debt service, amortization		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	39.053	n/a	36.074	53.649	21.675	28.752	32.907	32.706	50.721	41.464	45.328	44.203	45.661	44.442	42.414	44.766	46.809	41.133	34.631	32.578	27.856	22.157	22.854	33.478	24.110	23.812	26.531	29.223	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	
205	PALLFNFW	Latin America and the Caribbean	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																													
205	PNFUELW	Latin America and the Caribbean	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																													
205	PINDUW	Latin America and the Caribbean	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																													
205	POILAPSP	Latin America and the Caribbean	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																												
205	POILBRE	Latin America and the Caribbean	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																												
205	POILDUB	Latin America and the Caribbean	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																												
205	POILWTI	Latin America and the Caribbean	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																												
205	PNRGW	Latin America and the Caribbean	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																													
205	POILAPSPW	Latin America and the Caribbean	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																													
205	PNGASW	Latin America and the Caribbean	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																													
205	PNGASEU	Latin America and the Caribbean	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																												
205	PNGASJP	Latin America and the Caribbean	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																												
205	PNGASUS	Latin America and the Caribbean	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																												
205	PCOALW	Latin America and the Caribbean	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																													
205	PCOALAU	Latin America and the Caribbean	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																												
205	PCOALSA	Latin America and the Caribbean	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																												
205	PFANDBW	Latin America and the Caribbean	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																													
205	PFOODW	Latin America and the Caribbean	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																													
205	PCEREW	Latin America and the Caribbean	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																													
205	PWHEAMT	Latin America and the Caribbean	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																												
205	PMAIZMT	Latin America and the Caribbean	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																												
205	PRICENPQ	Latin America and the Caribbean	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																												
205	PBARL	Latin America and the Caribbean	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																												
205	PVOILW	Latin America and the Caribbean	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																													
205	PSOYB	Latin America and the Caribbean	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																												
205	PSMEA	Latin America and the Caribbean	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																												
205	PSOIL	Latin America and the Caribbean	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																												
205	PROIL	Latin America and the Caribbean	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																												
205	PPOIL	Latin America and the Caribbean	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																												
205	PSUNO	Latin America and the Caribbean	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																												
205	POLVOIL	Latin America and the Caribbean	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																												
205	PFISH	Latin America and the Caribbean	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																												
205	PGNUTS	Latin America and the Caribbean	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																												
205	PMEATW	Latin America and the Caribbean	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																													
205	PBEEF	Latin America and the Caribbean	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																												
205	PLAMB	Latin America and the Caribbean	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																												
205	PPORK	Latin America and the Caribbean	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																												
205	PPOULT	Latin America and the Caribbean	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																												
205	PSEAFW	Latin America and the Caribbean	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																													
205	PSALM	Latin America and the Caribbean	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																												
205	PSHRI	Latin America and the Caribbean	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																												
205	PSUGAW	Latin America and the Caribbean	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																													
205	PSUGAISA	Latin America and the Caribbean	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																												
205	PSUGAUSA	Latin America and the Caribbean	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																												
205	PSUGAEEC	Latin America and the Caribbean	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																												
205	PBANSOP	Latin America and the Caribbean	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																												
205	PORANG	Latin America and the Caribbean	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																												
205	PBEVEW	Latin America and the Caribbean	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																													
205	PCOFFW	Latin America and the Caribbean	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																													
205	PCOFFOTM	Latin America and the Caribbean	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																												
205	PCOFFROB	Latin America and the Caribbean	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																												
205	PCOCO	Latin America and the Caribbean	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																												
205	PTEA	Latin America and the Caribbean	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																												
205	PRAWMW	Latin America and the Caribbean	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																													
205	PTIMBW	Latin America and the Caribbean	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																													
205	PHARDW	Latin America and the Caribbean	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																													
205	PLOGSK	Latin America and the Caribbean	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																												
205	PSAWMAL	Latin America and the Caribbean	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																												
205	PSOFTW	Latin America and the Caribbean	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																													
205	PLOGORE	Latin America and the Caribbean	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																												
205	PSAWORE	Latin America and the Caribbean	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																												
205	PCOTTIND	Latin America and the Caribbean	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																												
205	PWOOLW	Latin America and the Caribbean	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																													
205	PWOOLF	Latin America and the Caribbean	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																												
205	PWOOLC	Latin America and the Caribbean	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																												
205	PRUBB	Latin America and the Caribbean	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																												
205	PHIDE	Latin America and the Caribbean	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																												
205	PMETAW	Latin America and the Caribbean	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																													
205	PCOPP	Latin America and the Caribbean	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																												
205	PALUM	Latin America and the Caribbean	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																												
205	PIORECR	Latin America and the Caribbean	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																												
205	PTIN	Latin America and the Caribbean	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																												
205	PNICK	Latin America and the Caribbean	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																												
205	PZINC	Latin America and the Caribbean	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																												
205	PLEAD	Latin America and the Caribbean	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																												
205	PURAN	Latin America and the Caribbean	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																												
440	NGDP_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, constant prices		Percent change			-1.992	-0.080	0.573	0.995	0.588	1.436	2.049	0.100	3.186	4.319	8.392	8.181	5.697	1.389	2.409	2.354	4.710	3.659	4.020	2.633	5.609	1.844	2.834	10.406	8.955	5.495	5.921	5.607	4.844	1.506	4.924	4.469	5.014	2.302	2.753	2.535	3.106	3.454	3.572	3.775	3.921	3.819	
440	NGDP_RPCHMK	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, constant prices		Percent change (market exchange rates)																																													
440	NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, current prices		U.S. dollars	Billions		544.536	574.753	568.654	577.560	586.527	603.082	611.575	728.006	768.376	874.122	1,097.049	1,284.856	572.930	602.046	636.424	707.418	802.329	852.790	851.499	813.086	888.372	897.799	908.626	1,047.406	1,251.080	1,521.517	1,800.026	2,129.154	2,643.034	2,375.199	2,760.624	3,223.496	3,513.485	3,393.269	3,478.021	3,143.725	3,071.499	3,304.066	3,536.309	3,779.229	4,028.429	4,277.487	
440	NGDP_D	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, deflator		Index, 2000=100																																													
440	NGAP_NPGDP	Middle East, North Africa, Afghanistan, and Pakistan	Output gap		Percent of potential GDP																																													
440	PPPGDP	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		1,132.088	1,228.957	1,276.996	1,324.652	1,371.004	1,427.479	1,468.887	1,502.620	1,593.550	1,716.619	1,942.295	2,152.845	2,305.876	2,384.769	2,491.468	2,599.696	2,770.606	2,909.776	3,136.943	3,259.332	3,516.265	3,660.226	3,834.668	4,267.961	4,741.876	5,160.859	5,628.349	6,096.348	6,511.393	6,648.858	7,054.882	7,417.680	7,704.049	8,002.127	8,345.990	8,630.985	8,984.050	9,420.609	9,954.708	10,550.488	11,189.604	11,854.255	
440	PPPPC	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		4,539.292	4,756.419	4,791.220	4,818.712	4,830.861	4,873.662	4,869.506	4,849.409	5,004.099	5,250.913	5,565.954	6,018.615	6,204.357	6,263.430	6,390.642	6,525.082	6,843.271	7,027.151	7,227.573	7,310.206	7,745.409	7,917.238	7,767.895	8,213.276	8,924.262	9,485.787	10,116.639	10,692.178	11,089.982	11,097.090	11,534.577	12,271.789	12,656.709	12,840.436	13,130.195	13,329.737	13,602.556	13,987.741	14,498.408	15,073.854	15,688.340	16,291.500	
440	PPPSH	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			8.672	8.464	8.250	8.033	7.682	7.471	7.281	6.998	6.855	6.853	7.193	7.536	7.084	7.015	6.968	6.871	6.928	6.864	7.135	7.053	7.098	7.052	7.074	7.418	7.621	7.671	7.703	7.705	7.844	7.977	7.942	7.863	7.775	7.700	7.647	7.603	7.603	7.599	7.596	7.600	7.611	7.611	
440	NID_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	Investment		Percent of GDP			26.034	25.040	24.725	26.832	25.635	22.818	21.742	18.973	20.278	23.762	26.653	35.579	24.334	23.010	21.878	22.004	22.850	22.543	24.517	22.015	21.066	23.278	24.317	24.974	25.281	24.141	24.379	28.325	29.338	30.558	29.027	25.507	26.156	24.766	25.606	24.953	25.416	25.330	25.467	25.630	25.805	25.820	
440	NGSD_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	Gross national savings		Percent of GDP			38.125	36.426	26.915	24.116	25.407	19.724	18.053	18.727	17.759	20.657	26.906	30.499	20.630	19.739	20.212	22.650	25.315	26.025	22.980	25.180	31.210	28.261	28.119	31.138	33.117	38.087	39.725	40.097	40.896	31.649	34.358	38.732	37.903	35.524	32.256	23.083	20.642	22.134	23.867	24.866	25.662	25.834	
440	PCPIPCH	Middle East, North Africa, Afghanistan, and Pakistan	Inflation, average consumer prices		Percent change			11.353	10.846	9.408	8.848	7.218	6.037	11.325	14.800	11.374	9.646	7.300	13.062	12.174	10.678	13.632	16.472	9.722	6.548	5.777	5.019	2.713	3.256	4.209	4.994	5.878	7.427	8.344	10.129	11.800	7.311	6.579	9.162	9.837	9.081	6.768	5.695	5.219	4.761	4.495	4.113	4.036	4.048	
440	PCPIEPCH	Middle East, North Africa, Afghanistan, and Pakistan	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.180	14.130	11.368	11.356	12.417	14.475	8.536	6.690	5.478	4.617	2.302	3.832	5.199	5.930	8.059	6.586	10.036	9.727	12.686	5.596	8.838	9.250	11.476	7.154	6.696	5.216	5.614	4.792	4.188	4.053	4.090	4.103	
440	FLIBOR3	Middle East, North Africa, Afghanistan, and Pakistan	Three-month London interbank offered rate (LIBOR)		Percent																																													
440	TRADEPCH	Middle East, North Africa, Afghanistan, and Pakistan	Trade volume of goods and services		Percent change																																													
440	TM_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of imports of goods and services		Percent change			7.927	15.549	2.083	1.438	-4.987	-10.774	-17.509	-6.396	-5.252	10.756	9.650	24.419	0.454	-3.859	-11.756	0.798	7.861	9.232	1.258	1.036	7.684	4.726	7.170	7.341	15.712	14.770	9.436	18.969	16.017	-2.396	0.007	3.950	8.069	6.328	7.255	2.568	4.125	3.201	2.294	2.373	2.422	2.693	
440	TMG_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of imports of goods		Percent change			9.886	16.018	7.792	3.940	-6.964	-10.474	-14.920	-9.007	-1.808	7.386	19.490	15.956	5.685	-0.757	-8.588	4.288	4.417	6.278	6.117	-1.875	5.186	9.353	6.150	7.183	16.103	14.453	6.926	19.302	17.083	-3.563	0.330	3.491	9.009	6.102	5.380	3.043	5.096	3.316	2.163	2.456	2.319	2.544	
440	TX_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of exports of goods and services		Percent change			-10.822	5.380	-9.863	-12.671	-5.324	-8.784	8.052	3.759	6.908	9.929	12.496	7.550	10.424	10.773	2.553	1.646	2.591	5.640	2.615	-0.680	5.417	2.886	0.520	11.689	10.209	8.574	4.051	5.355	5.348	-3.943	4.529	7.901	3.781	2.772	2.107	6.510	8.035	1.436	1.845	1.702	2.755	2.613	
440	TXG_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of exports of goods		Percent change			-14.360	3.912	-14.006	-12.626	-5.696	-10.782	8.467	-2.492	9.273	13.341	14.182	8.798	13.727	10.327	0.368	1.477	4.050	4.248	0.564	0.658	10.284	1.304	-0.481	12.695	9.439	8.774	3.106	5.033	6.297	-5.599	5.010	9.599	4.459	2.311	2.421	4.531	7.144	1.395	1.938	1.504	2.477	2.218	
440	TTPCH	Middle East, North Africa, Afghanistan, and Pakistan	Terms of trade of goods and services		Percent change			38.072	1.106	-5.432	-8.500	0.971	-0.953	-36.507	5.398	-11.476	7.991	11.714	-7.603	-2.528	-9.133	-3.947	-4.036	13.254	0.060	-18.211	24.974	28.914	-5.859	4.591	1.621	7.775	17.841	4.983	3.316	11.465	-16.083	7.754	12.945	0.245	-0.534	-4.672	-23.450	-13.124	6.338	3.666	2.680	1.342	0.645	
440	TTTPCH	Middle East, North Africa, Afghanistan, and Pakistan	Terms of trade of goods		Percent change			42.453	3.772	-2.634	-6.109	-0.762	0.542	-39.979	6.556	-16.561	6.916	18.798	-3.649	-3.526	-10.950	-1.942	4.607	11.438	0.078	-19.980	25.784	27.146	-5.033	5.898	0.265	8.126	18.896	6.194	2.685	11.542	-17.584	9.665	12.774	-0.200	-0.211	-4.959	-25.261	-14.682	6.713	3.761	2.699	1.311	0.730	
440	TXGM_D	Middle East, North Africa, Afghanistan, and Pakistan	Export price of manufactures		U.S. dollars; index, 2000=100																																													
440	TXGM_DPCH	Middle East, North Africa, Afghanistan, and Pakistan	Export price of manufactures		U.S. dollars; annual percent change																																													
440	LUR	Middle East, North Africa, Afghanistan, and Pakistan	Unemployment rate		Percent of total labor force																																													
440	LE	Middle East, North Africa, Afghanistan, and Pakistan	Employment		Index, 2000=100																																													
440	GGR_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.235	32.312	29.030	27.360	28.761	31.849	36.901	38.040	36.118	39.804	30.990	32.430	33.900	34.869	34.842	32.391	25.159	23.360	23.980	24.803	25.241	25.290	25.099	
440	GGX_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.095	27.649	28.226	26.484	26.730	27.069	29.222	33.070	31.107	30.171	30.212	32.481	33.585	33.868	33.380	32.472	31.896	31.057	30.409	30.040	
440	GGXCNL_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.739	1.111	3.624	10.417	11.310	9.048	10.582	-2.080	1.323	3.730	4.657	2.361	-1.194	-8.709	-10.020	-8.492	-7.094	-5.815	-5.120	-4.941	
440	GGSB_NPGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government structural balance		Percent of potential GDP																																													
