WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After 
205	PSAWOREW	Latin America and the Caribbean	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																										
205	PCOTTINDW	Latin America and the Caribbean	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																										
205	PWOOLW	Latin America and the Caribbean	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																										
205	PWOOLFW	Latin America and the Caribbean	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																										
205	PWOOLCW	Latin America and the Caribbean	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																										
205	PRUBBW	Latin America and the Caribbean	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																										
205	PHIDEW	Latin America and the Caribbean	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																										
205	PMETAW	Latin America and the Caribbean	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																										
205	PCOPPW	Latin America and the Caribbean	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																										
205	PALUMW	Latin America and the Caribbean	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																										
205	PIORECRW	Latin America and the Caribbean	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																										
205	PTINW	Latin America and the Caribbean	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																										
205	PNICKW	Latin America and the Caribbean	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																										
205	PZINCW	Latin America and the Caribbean	Zinc, Price Index high grade 98% pure		Index, 2005=100																																										
205	PLEADW	Latin America and the Caribbean	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																										
205	PURANW	Latin America and the Caribbean	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																										
440	NGDP_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, constant prices		Percent change			-1.197	2.851	1.977	3.198	3.723	3.278	-0.760	0.724	0.247	5.539	7.742	6.778	5.250	2.437	2.731	2.463	5.310	4.260	4.117	2.581	5.476	2.866	3.768	7.233	7.985	6.148	6.664	6.280	5.014	2.945	5.256	3.894	4.731	3.142	3.661	4.326	4.466	4.509	4.462	
440	NGDP_RPCHMK	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, constant prices		Percent change (market exchange rates)																																										
440	NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, current prices		U.S. dollars	Billions		536.504	571.032	562.505	573.950	581.726	493.397	476.930	535.770	519.572	559.913	600.511	577.601	626.120	616.147	615.776	675.237	748.041	768.547	741.007	791.636	871.938	877.108	890.363	1,009.517	1,222.926	1,488.954	1,763.796	2,077.764	2,582.448	2,327.271	2,700.817	3,135.490	3,422.987	3,408.222	3,446.411	3,619.257	3,834.767	4,082.091	4,360.216	
440	NGDP_D	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product, deflator		Index, 2000=100																																										
440	NGAP_NPGDP	Middle East, North Africa, Afghanistan, and Pakistan	Output gap		Percent of potential GDP																																										
440	PPPGDP	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		607.285	678.166	724.766	773.060	827.904	877.892	884.914	914.357	938.219	1,020.240	1,148.923	1,259.090	1,349.934	1,408.407	1,475.939	1,541.634	1,653.656	1,748.171	1,839.241	1,912.329	2,058.805	2,164.844	2,293.203	2,565.419	2,829.559	3,141.898	3,456.314	3,778.010	4,050.560	4,200.805	4,477.098	4,589.431	4,850.119	5,079.377	5,368.179	5,711.293	6,088.597	6,497.788	6,929.866	
440	PPPPC	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		2,380.607	2,565.945	2,658.409	2,749.236	2,852.010	2,930.414	2,868.208	2,885.240	2,880.737	3,051.509	3,222.140	3,444.156	3,549.296	3,632.063	3,718.041	3,800.405	4,012.691	4,173.413	4,298.104	4,376.911	4,625.801	4,768.719	4,718.546	4,894.926	5,284.593	5,739.446	6,181.243	6,610.322	6,940.700	6,994.373	7,306.534	7,707.557	7,975.064	8,183.342	8,475.047	8,837.012	9,234.223	9,654.556	10,088.583	
440	PPPSH	Middle East, North Africa, Afghanistan, and Pakistan	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			5.375	5.376	5.384	5.382	5.299	5.249	5.008	4.850	4.609	4.654	4.889	5.072	4.840	4.837	4.813	4.752	4.825	4.812	4.883	4.833	4.860	4.887	4.955	5.235	5.356	5.516	5.590	5.640	5.762	5.975	5.979	5.788	5.834	5.824	5.804	5.803	5.805	5.806	5.807	
440	NID_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	Investment		Percent of GDP			26.930	27.596	24.146	27.041	25.267	23.537	24.352	22.287	22.662	22.578	23.497	25.769	26.893	24.461	22.946	22.773	23.045	22.443	24.050	22.032	20.844	23.260	23.844	24.466	24.352	23.547	23.811	27.590	28.240	29.456	29.074	25.064	24.964	26.266	27.334	27.607	27.717	27.583	27.476	
440	NGSD_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	Gross national savings		Percent of GDP			36.331	34.668	25.290	22.131	21.719	18.646	17.642	19.106	16.591	17.788	22.063	13.687	21.226	21.625	22.061	23.001	25.165	24.519	20.640	24.198	30.601	28.944	27.729	30.849	32.579	38.336	39.555	39.601	41.386	31.024	35.677	37.754	36.157	35.771	35.087	33.919	33.191	32.139	31.540	
440	PCPIPCH	Middle East, North Africa, Afghanistan, and Pakistan	Inflation, average consumer prices		Percent change			12.175	12.015	10.062	9.245	7.748	6.546	12.790	17.620	12.763	10.126	7.995	13.971	13.521	11.624	14.651	17.740	10.511	7.227	6.422	5.679	3.630	3.708	4.581	5.451	6.331	7.127	8.169	10.271	12.402	7.271	6.857	9.692	10.698	9.404	9.045	8.340	8.210	8.067	7.689	
440	PCPIEPCH	Middle East, North Africa, Afghanistan, and Pakistan	Inflation, end of period consumer prices		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.582	12.157	11.736	13.903	14.817	8.833	7.392	6.159	5.038	2.965	4.403	5.002	5.875	7.971	6.775	9.989	10.338	12.790	5.563	9.084	9.911	10.907	8.710	8.845	8.007	8.254	7.774	7.635	
440	FLIBOR3	Middle East, North Africa, Afghanistan, and Pakistan	Three-month London interbank offered rate (LIBOR)		Percent																																										
440	TRADEPCH	Middle East, North Africa, Afghanistan, and Pakistan	Trade volume of goods and services		Percent change																																										
440	TM_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of imports of goods and services		Percent change			7.888	15.560	2.089	1.420	-4.952	-10.751	-17.849	-6.370	-4.948	10.451	9.305	24.212	-0.731	-2.712	-11.991	4.400	6.620	9.355	1.606	-0.286	7.154	6.407	8.833	7.015	13.367	14.051	10.433	18.423	14.993	-0.624	1.138	0.428	6.946	4.552	5.272	5.713	4.917	5.015	4.331	
440	TMG_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of imports of goods		Percent change			9.523	18.924	4.065	2.573	-6.589	-12.376	-16.299	-8.390	-1.407	7.628	18.643	15.427	4.706	0.479	-9.149	3.489	4.743	6.432	5.088	-2.153	4.451	10.006	7.813	8.552	14.688	13.597	7.822	19.683	15.794	-1.962	1.288	2.098	7.315	4.281	5.202	5.721	4.939	5.061	4.328	
440	TX_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of exports of goods and services		Percent change			-10.817	5.430	-9.829	-12.632	-5.311	-8.707	7.989	3.782	7.697	10.315	13.021	5.334	9.890	9.681	0.546	3.830	1.604	5.672	2.964	-0.104	7.182	2.395	-0.833	12.311	10.128	6.557	4.137	5.588	3.875	-2.887	3.295	1.320	3.240	1.584	3.263	4.342	3.964	3.752	3.541	
440	TXG_RPCH	Middle East, North Africa, Afghanistan, and Pakistan	Volume of exports of goods		Percent change			-14.360	3.969	-13.966	-12.584	-5.684	-10.703	8.386	-2.454	9.999	13.674	14.600	7.413	5.990	9.430	0.625	4.006	2.305	4.303	1.004	-0.810	8.058	0.782	-1.955	13.790	9.675	6.781	3.324	5.327	4.712	-4.576	3.618	2.637	3.885	1.180	2.789	3.980	3.541	3.356	3.040	
440	TTPCH	Middle East, North Africa, Afghanistan, and Pakistan	Terms of trade of goods and services		Percent change			37.985	1.078	-5.413	-8.493	0.969	-0.985	-36.659	5.362	-11.737	7.554	11.945	-5.856	-3.385	-8.534	-2.361	3.136	12.505	0.361	-18.250	23.968	26.980	-6.516	5.268	0.937	7.116	20.109	6.875	2.876	11.536	-17.225	10.679	13.522	0.733	-1.667	-3.083	-2.862	-2.295	-1.970	-1.870	
440	TTTPCH	Middle East, North Africa, Afghanistan, and Pakistan	Terms of trade of goods		Percent change			40.635	3.743	-2.812	-5.727	-1.370	-0.930	-39.750	7.192	-16.513	6.955	18.159	-8.830	-3.342	-10.394	-2.553	4.172	12.796	0.436	-20.510	27.544	30.895	-6.888	6.184	0.525	8.435	21.013	8.004	2.540	11.919	-18.387	12.125	14.603	0.034	-2.058	-3.361	-3.212	-2.658	-2.330	-2.159	
440	TXGM_D	Middle East, North Africa, Afghanistan, and Pakistan	Export price of manufactures		U.S. dollars; index, 2000=100																																										
440	TXGM_DPCH	Middle East, North Africa, Afghanistan, and Pakistan	Export price of manufactures		U.S. dollars; annual percent change																																										
440	LUR	Middle East, North Africa, Afghanistan, and Pakistan	Unemployment rate		Percent of total labor force																																										
440	LE	Middle East, North Africa, Afghanistan, and Pakistan	Employment		Index, 2000=100																																										
440	GGR_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.217	30.710	33.642	38.409	39.551	37.507	41.358	32.062	33.286	36.065	35.997	35.779	35.093	33.721	32.446	31.414	30.486	
440	GGX_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.590	28.972	29.846	27.796	27.735	28.018	30.047	33.501	31.911	31.020	30.684	31.912	32.300	32.335	31.782	31.527	31.360	
440	GGXCNL_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.283	1.732	3.797	10.627	11.779	9.488	11.311	-1.439	1.376	5.045	5.313	3.868	2.793	1.386	0.664	-0.113	-0.874	
440	GGSB_NPGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government structural balance		Percent of potential GDP																																										
440	GGXONLB_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.403	n/a	4.740	11.418	12.622	10.026	12.038	-1.741	1.924	5.296	5.742	4.084	3.051	1.660	0.899	0.055	-0.897	
440	GGXWDN_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																										
440	GGXWDG_NGDP	Middle East, North Africa, Afghanistan, and Pakistan	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	63.387	57.975	57.590	44.496	36.607	31.296	27.098	33.384	30.774	27.993	27.249	27.345	27.386	27.371	27.407	27.399	27.321	
440	BCA	Middle East, North Africa, Afghanistan, and Pakistan	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		78.106	59.588	24.189	-10.396	-9.670	-2.543	-17.387	-8.689	-10.162	-5.068	1.563	-68.499	-27.297	-25.658	-12.471	-3.347	13.583	14.203	-26.514	16.379	84.199	49.868	34.550	64.146	93.466	211.953	281.606	264.520	341.677	44.675	189.050	408.319	393.095	338.849	281.728	239.207	219.783	193.570	189.906	
440	BCA_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	Current account balance		Percent of GDP			14.529	10.407	4.247	-1.850	-1.688	-0.533	-3.677	-1.645	-1.965	-0.885	0.260	-11.859	-4.360	-4.164	-2.025	-0.496	1.816	1.848	-3.578	2.069	9.657	5.686	3.880	6.354	7.643	14.235	15.966	12.731	13.231	1.920	7.000	13.023	11.484	9.942	8.175	6.609	5.731	4.742	4.355	
440	BM	Middle East, North Africa, Afghanistan, and Pakistan	Imports of goods and services		U.S. dollars	Billions																																									
440	BX	Middle East, North Africa, Afghanistan, and Pakistan	Exports of goods and services		U.S. dollars	Billions																																									
440	BFXP	Middle East, North Africa, Afghanistan, and Pakistan	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		-26.737	14.967	-0.097	-8.450	-29.438	-8.299	-5.704	-4.400	-6.891	7.894	12.812	81.751	45.790	9.113	12.114	-3.882	-1.020	19.392	11.126	-15.149	6.171	-1.379	-28.596	30.815	27.773	0.884	15.600	77.222	44.389	71.860	18.987	-43.824	-35.166	-10.121	n/a	n/a	n/a	n/a	n/a	
440	BFPP	Middle East, North Africa, Afghanistan, and Pakistan	Private portfolio flows, net		U.S. dollars	Billions		22.010	32.743	11.546	-7.700	-13.265	-8.679	-3.826	-6.174	-3.718	1.233	3.736	-2.337	5.635	-10.217	2.937	-5.070	1.729	0.554	-8.838	-14.013	9.256	-1.127	-13.704	13.203	23.003	-3.526	-3.507	-4.961	2.700	15.896	29.717	8.080	27.023	26.215	n/a	n/a	n/a	n/a	n/a	
440	BFD	Middle East, North Africa, Afghanistan, and Pakistan	Direct investment, net		U.S. dollars	Billions		-3.968	7.364	11.279	5.141	6.120	1.952	2.038	-1.881	-0.076	-0.553	2.851	1.760	2.655	5.989	6.264	4.280	4.824	9.743	11.582	4.214	5.928	14.618	11.877	21.254	18.670	37.668	48.637	54.210	65.135	67.984	41.606	27.183	31.397	31.917	n/a	n/a	n/a	n/a	n/a	
440	BFOP	Middle East, North Africa, Afghanistan, and Pakistan	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		-44.779	-25.139	-22.921	-5.891	-22.293	-1.572	-3.916	3.656	-3.097	7.214	6.224	82.327	37.501	13.341	2.913	-3.092	-7.572	9.095	8.382	-5.350	-9.012	-14.870	-26.769	-3.642	-13.900	-33.258	-29.530	27.973	-23.446	-12.019	-52.336	-79.087	-93.586	-68.253	n/a	n/a	n/a	n/a	n/a	
440	BFXG	Middle East, North Africa, Afghanistan, and Pakistan	Official flows, net		U.S. dollars	Billions		-44.296	-60.932	-21.014	18.588	28.314	17.392	10.271	13.204	9.082	-0.439	-11.375	-1.082	-9.221	23.941	14.946	14.141	7.756	-26.277	3.408	10.446	-54.538	-25.517	7.802	-61.664	-75.347	-28.793	-85.400	-76.738	-100.801	-38.022	-65.387	-128.480	-148.334	-177.926	n/a	n/a	n/a	n/a	n/a	
440	BFRA	Middle East, North Africa, Afghanistan, and Pakistan	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-31.372	-40.233	-13.168	14.737	24.804	3.570	12.729	6.842	5.087	-6.227	-2.868	-0.339	-7.422	-5.599	-9.601	-8.747	-2.957	1.937	-10.943	-15.671	-9.564	-16.395	-35.667	-28.231	-67.108	-131.205	-153.614	-234.312	-181.680	22.594	-95.904	-135.255	-141.327	-189.301	n/a	n/a	n/a	n/a	n/a	
440	D	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total		U.S. dollars	Billions		108.487	118.895	129.092	134.483	134.219	141.053	152.249	163.202	175.560	183.057	208.308	205.086	214.827	244.302	260.406	266.200	275.618	270.798	293.468	300.805	292.682	285.819	292.653	436.283	443.219	457.613	530.181	686.947	728.551	746.857	771.633	799.593	843.707	844.485	n/a	n/a	n/a	n/a	n/a	
440	D_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total		Percent of GDP			20.377	20.988	23.157	23.657	23.333	28.873	32.269	30.808	34.159	32.976	34.688	35.507	34.311	39.650	42.289	39.423	36.845	35.235	39.604	37.998	33.567	32.586	32.869	31.023	36.243	30.734	30.059	33.062	28.212	32.092	28.570	25.501	24.648	24.778	n/a	n/a	n/a	n/a	n/a	
440	D_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total		Percent of exports of goods and services			45.810	49.366	65.417	83.248	89.935	105.543	170.436	148.468	158.301	138.042	118.396	121.390	117.590	134.892	141.167	125.352	112.476	108.753	148.697	126.933	90.341	94.784	92.031	79.265	83.414	63.096	60.336	66.702	54.329	76.812	64.674	52.913	53.340	53.402	n/a	n/a	n/a	n/a	n/a	
440	DS	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	44.103	38.458	33.005	35.014	45.438	55.981	60.852	62.913	54.813	74.690	78.954	82.161	77.503	81.462	97.383	117.178	137.546	144.615	190.441	185.159	202.680	206.752	207.432	232.438	n/a	n/a	n/a	n/a	n/a	
440	DS_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.344	6.658	5.271	5.683	7.379	8.291	8.135	8.186	7.397	9.435	9.055	9.367	8.705	8.069	7.963	7.870	7.798	6.960	7.374	7.956	7.504	6.594	6.060	6.820	n/a	n/a	n/a	n/a	n/a	
440	DS_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.067	22.763	18.066	19.333	24.632	26.361	24.833	25.266	27.773	31.517	24.370	27.246	24.372	20.618	18.327	16.157	15.653	14.042	14.201	19.043	16.988	13.682	13.114	14.699	n/a	n/a	n/a	n/a	n/a	
440	DSI	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, interest		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.755	17.468	15.747	17.449	17.933	20.615	19.158	18.664	17.363	16.181	16.623	19.833	15.407	14.479	15.229	22.348	36.387	35.081	32.597	27.990	22.511	21.312	23.590	23.935	n/a	n/a	n/a	n/a	n/a	
440	DSI_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, interest		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.790	3.024	2.515	2.832	2.912	3.053	2.561	2.428	2.343	2.044	1.906	2.261	1.730	1.434	1.245	1.501	2.063	1.688	1.262	1.203	0.833	0.680	0.689	0.702	n/a	n/a	n/a	n/a	n/a	
440	DSI_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9.523	10.339	8.619	9.635	9.722	9.707	7.818	7.495	8.798	6.828	5.131	6.577	4.845	3.665	2.866	3.081	4.141	3.406	2.431	2.879	1.887	1.410	1.491	1.514	n/a	n/a	n/a	n/a	n/a	
440	DSP	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, amortization		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	27.348	20.990	17.258	17.564	27.505	35.366	41.695	44.249	37.450	58.509	62.331	62.329	62.095	66.983	82.154	94.829	101.158	109.534	157.843	157.170	180.170	185.440	183.842	208.503	n/a	n/a	n/a	n/a	n/a	
440	DSP_NGDPD	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, amortization		Percent of GDP																																										
440	DSP_BX	Middle East, North Africa, Afghanistan, and Pakistan	External debt, total debt service, amortization		Percent of exports of goods and services			n/a	3.789	n/a	n/a	n/a	n/a	9.875	n/a	n/a	n/a	15.544	12.424	9.447	9.698	14.910	16.654	17.015	17.771	18.975	24.689	19.239	20.670	19.527	16.953	15.461	13.075	11.512	10.636	11.771	16.164	15.101	12.271	11.623	13.185	n/a	n/a	n/a	n/a	n/a	
440	PALLFNFW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																										
440	PNFUELW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																										
440	PINDUW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																										
440	POILAPSP	Middle East, North Africa, Afghanistan, and Pakistan	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																										
440	PNRGW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																										
440	POILAPSPW	Middle East, North Africa, Afghanistan, and Pakistan	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																										
440	PNGASW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																										
440	PNGASEUW	Middle East, North Africa, Afghanistan, and Pakistan	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																										
440	PNGASJPW	Middle East, North Africa, Afghanistan, and Pakistan	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																										
440	PNGASUSW	Middle East, North Africa, Afghanistan, and Pakistan	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																										
440	PCOALW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																										
440	PCOALAUW	Middle East, North Africa, Afghanistan, and Pakistan	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																										
440	PCOALSAW	Middle East, North Africa, Afghanistan, and Pakistan	Coal, Price Index South African export price		Index, 2005=100																																										
440	PFANDBW	Middle East, North Africa, Afghanistan, and Pakistan	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																										
