WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	Estimates Start After 
406	PNGASW	Middle East and North Africa	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																							
406	PNGASEUW	Middle East and North Africa	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																							
406	PNGASJPW	Middle East and North Africa	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																							
406	PNGASUSW	Middle East and North Africa	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																							
406	PCOALW	Middle East and North Africa	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																							
406	PCOALAUW	Middle East and North Africa	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																							
406	PCOALSAW	Middle East and North Africa	Coal, Price Index South African export price		Index, 2005=100																																							
406	PFANDBW	Middle East and North Africa	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																							
406	PFOODW	Middle East and North Africa	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																							
406	PCEREW	Middle East and North Africa	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																							
406	PWHEAMTW	Middle East and North Africa	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																							
406	PMAIZMTW	Middle East and North Africa	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																							
406	PRICENPQW	Middle East and North Africa	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																							
406	PBARLW	Middle East and North Africa	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																							
406	PVOILW	Middle East and North Africa	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																							
406	PSOYBW	Middle East and North Africa	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																							
406	PSMEAW	Middle East and North Africa	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																							
406	PSOILW	Middle East and North Africa	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																							
406	PROILW	Middle East and North Africa	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																							
406	PPOILW	Middle East and North Africa	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																							
406	PSUNOW	Middle East and North Africa	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																							
406	POLVOILW	Middle East and North Africa	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																							
406	PFISHW	Middle East and North Africa	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																							
406	PGNUTSW	Middle East and North Africa	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																							
406	PMEATW	Middle East and North Africa	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																							
406	PBEEFW	Middle East and North Africa	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																							
406	PLAMBW	Middle East and North Africa	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																							
406	PPORKW	Middle East and North Africa	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																							
406	PPOULTW	Middle East and North Africa	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																							
406	PSEAFW	Middle East and North Africa	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																							
406	PSALMW	Middle East and North Africa	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																							
406	PSHRIW	Middle East and North Africa	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																							
406	PSUGAW	Middle East and North Africa	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																							
406	PSUGAISAW	Middle East and North Africa	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																							
406	PSUGAUSAW	Middle East and North Africa	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																							
406	PSUGAEECW	Middle East and North Africa	Sugar, Price Index CIF Europe		Index, 2005=100																																							
406	PBANSOPW	Middle East and North Africa	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																							
406	PORANGW	Middle East and North Africa	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																							
406	PBEVEW	Middle East and North Africa	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																							
406	PCOFFW	Middle East and North Africa	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																							
406	PCOFFOTMW	Middle East and North Africa	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																							
406	PCOFFROBW	Middle East and North Africa	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																							
406	PCOCOW	Middle East and North Africa	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																							
406	PTEAW	Middle East and North Africa	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																							
406	PRAWMW	Middle East and North Africa	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																							
406	PTIMBW	Middle East and North Africa	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																							
406	PHARDW	Middle East and North Africa	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																							
406	PLOGSKW	Middle East and North Africa	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																							
406	PSAWMALW	Middle East and North Africa	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																							
406	PSOFTW	Middle East and North Africa	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																							
406	PLOGOREW	Middle East and North Africa	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																							
406	PSAWOREW	Middle East and North Africa	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																							
406	PCOTTINDW	Middle East and North Africa	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																							
406	PWOOLW	Middle East and North Africa	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																							
406	PWOOLFW	Middle East and North Africa	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																							
406	PWOOLCW	Middle East and North Africa	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																							
406	PRUBBW	Middle East and North Africa	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																							
406	PHIDEW	Middle East and North Africa	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																							
406	PMETAW	Middle East and North Africa	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																							
406	PCOPPW	Middle East and North Africa	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																							
406	PALUMW	Middle East and North Africa	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																							
406	PIORECRW	Middle East and North Africa	Iron Ore, Price Index 67.55% iron content, fine, contract price to Europe, FOB Ponta da Madeira		Index, 2005=100																																							
406	PTINW	Middle East and North Africa	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																							
406	PNICKW	Middle East and North Africa	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																							
406	PZINCW	Middle East and North Africa	Zinc, Price Index high grade 98% pure		Index, 2005=100																																							
406	PLEADW	Middle East and North Africa	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																							
406	PURANW	Middle East and North Africa	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																							
603	NGDP_RPCH	Sub-Saharan Africa	Gross domestic product, constant prices		Percent change			4.548	6.897	0.553	-0.790	2.784	2.338	0.798	0.888	4.683	3.287	2.632	-0.102	-1.315	1.207	1.823	3.515	5.581	3.778	2.343	2.619	3.620	4.936	7.407	5.003	7.187	6.283	6.389	6.954	5.533	2.568	4.951	5.548	5.685	5.722	5.486	5.410	
603	NGDP_RPCHMK	Sub-Saharan Africa	Gross domestic product, constant prices		Percent change (market exchange rates)																																							
603	NGDPD	Sub-Saharan Africa	Gross domestic product, current prices		U.S. dollars	Billions		266.290	271.443	251.737	237.772	201.090	185.640	205.467	229.228	248.946	254.363	289.094	292.219	299.373	279.849	265.431	318.179	333.126	330.997	311.671	313.387	321.724	308.062	326.689	421.625	527.307	622.750	713.679	819.364	930.689	883.356	1,023.922	1,099.110	1,187.257	1,281.134	1,374.436	1,476.281	
603	NGDP_D	Sub-Saharan Africa	Gross domestic product, deflator		Index, 2000=100																																							
603	NGAP_NPGDP	Sub-Saharan Africa	Output gap		Percent of potential GDP																																							
603	PPPGDP	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		294.528	342.446	365.055	375.947	400.284	421.067	432.734	447.554	483.777	517.892	554.611	572.949	579.712	596.919	619.273	653.538	701.932	739.182	764.177	795.037	842.122	901.657	979.121	1,048.616	1,156.313	1,251.455	1,373.236	1,509.615	1,626.230	1,680.851	1,779.508	1,901.876	2,036.278	2,184.535	2,343.046	2,513.346	
603	PPPPC	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		876.600	990.448	1,023.570	1,023.157	1,056.680	1,078.402	1,075.528	1,079.352	1,133.081	1,177.242	1,213.315	1,217.301	1,189.735	1,189.489	1,206.683	1,238.619	1,293.563	1,327.160	1,337.741	1,358.793	1,394.438	1,455.398	1,540.965	1,609.294	1,730.208	1,796.428	1,924.125	2,064.883	2,170.372	2,189.184	2,262.643	2,360.711	2,467.859	2,584.572	2,705.917	2,834.200	
603	PPPSH	Sub-Saharan Africa	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			2.590	2.700	2.699	2.607	2.557	2.516	2.446	2.372	2.377	2.363	2.365	2.312	2.080	2.054	2.023	2.020	2.054	2.044	2.038	2.017	1.995	2.044	2.124	2.151	2.201	2.213	2.242	2.278	2.333	2.399	2.411	2.445	2.471	2.497	2.519	2.539	
603	NID_NGDP	Sub-Saharan Africa	Investment		Percent of GDP			20.287	22.238	20.678	18.335	19.924	17.866	17.154	15.666	17.183	18.142	16.871	16.330	15.665	16.017	17.260	17.887	17.225	17.642	18.931	18.046	17.503	18.388	19.768	19.473	19.726	19.417	20.304	21.485	22.372	22.177	23.265	22.462	21.859	21.432	21.130	20.994	
603	NGSD_NGDP	Sub-Saharan Africa	Gross national savings		Percent of GDP			22.915	16.879	14.080	16.312	17.550	18.204	15.951	16.786	16.904	17.599	17.537	16.992	15.482	14.578	15.645	14.595	16.154	15.972	14.215	14.329	18.294	16.960	16.210	16.665	18.399	19.145	24.750	22.635	22.385	20.759	22.374	20.744	20.603	20.120	20.035	19.505	
603	PCPIPCH	Sub-Saharan Africa	Inflation, average consumer prices		Percent change			16.767	17.188	13.662	18.047	17.385	12.772	15.149	16.609	17.965	20.675	14.064	26.684	38.029	38.659	47.353	40.935	35.803	15.490	9.962	13.375	15.372	14.046	11.258	10.883	7.604	8.856	6.947	6.867	11.738	10.402	7.547	6.993	6.301	5.906	5.689	5.529	
603	PCPIEPCH	Sub-Saharan Africa	Inflation, end of period consumer prices		Percent change			n/a	15.488	14.703	16.605	17.805	14.083	15.630	18.161	19.098	19.651	16.829	34.404	38.070	42.763	48.537	38.053	29.613	11.969	12.193	13.553	16.819	10.856	12.465	9.942	7.350	7.413	7.256	7.788	13.547	7.892	7.280	6.638	6.065	5.749	5.692	5.481	
603	FLIBOR3	Sub-Saharan Africa	Three-month London interbank offered rate (LIBOR)		Percent																																							
603	TRADEPCH	Sub-Saharan Africa	Trade volume of goods and services		Percent change																																							
603	TM_RPCH	Sub-Saharan Africa	Import volume of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.454	2.246	1.245	1.735	12.045	7.829	9.387	4.873	1.329	-2.626	7.963	8.795	7.536	7.056	12.414	7.294	15.960	14.771	-7.011	7.463	7.506	n/a	n/a	n/a	n/a	
603	TMG_RPCH	Sub-Saharan Africa	Import volume of goods		Percent change			10.227	12.393	-10.904	-11.550	11.737	-7.544	5.334	-0.925	6.418	0.774	-1.393	1.399	2.409	1.270	1.487	12.629	8.579	10.819	2.423	2.826	-2.434	6.554	11.344	8.012	6.840	12.565	7.756	13.144	10.648	-3.645	4.526	7.687	n/a	n/a	n/a	n/a	
603	TX_RPCH	Sub-Saharan Africa	Export volume of goods and services		Percent change			6.026	-10.870	-8.616	-0.948	6.550	6.052	2.126	7.322	6.644	5.552	6.741	3.372	4.200	2.837	5.462	10.650	8.946	6.910	2.531	2.667	6.664	2.281	1.944	7.189	8.113	6.335	2.964	7.233	1.827	-2.960	2.092	6.285	n/a	n/a	n/a	n/a	
603	TXG_RPCH	Sub-Saharan Africa	Export volume of goods		Percent change			7.534	-12.146	-7.760	-2.650	7.053	7.085	3.207	1.304	6.239	5.072	5.788	-0.704	3.422	2.213	4.325	9.825	9.180	7.093	1.532	2.390	7.674	1.147	0.495	7.237	8.130	5.449	2.546	6.282	1.647	-2.656	2.511	5.551	n/a	n/a	n/a	n/a	
603	TTPCH	Sub-Saharan Africa	Terms of trade of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-6.100	-4.440	-1.851	-5.050	-3.427	6.899	-0.568	-8.186	5.896	7.805	-2.998	0.927	2.981	3.859	10.622	9.306	2.470	8.923	-11.299	10.745	-0.456	n/a	n/a	n/a	n/a	
603	TTTPCH	Sub-Saharan Africa	Terms of trade of goods		Percent change			36.555	-6.797	-4.026	4.600	12.656	-0.763	-12.083	4.181	-8.665	-0.217	-1.464	-3.589	-3.043	-1.782	-4.191	-1.612	7.256	-0.228	-9.351	7.718	9.747	-4.061	2.727	2.074	5.269	12.869	9.428	3.525	9.692	-12.394	9.362	1.053	n/a	n/a	n/a	n/a	
603	TXGM_D	Sub-Saharan Africa	Export price of manufactures		U.S. dollars; index, 2000=100																																							
603	TXGM_DPCH	Sub-Saharan Africa	Export price of manufactures		U.S. dollars; annual percent change																																							
603	LUR	Sub-Saharan Africa	Unemployment rate		Percent of total labor force																																							
603	LE	Sub-Saharan Africa	Employment		Index, 2000=100																																							
603	GGR_NGDP	Sub-Saharan Africa	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.236	26.926	24.833	25.021	26.303	27.538	30.066	27.240	28.876	24.251	25.958	26.062	26.555	26.468	26.554	26.524	
603	GGX_NGDP	Sub-Saharan Africa	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.838	29.166	26.211	27.616	25.719	25.780	25.309	26.363	28.160	29.849	30.332	29.365	28.573	27.686	27.239	26.915	
603	GGXCNL_NGDP	Sub-Saharan Africa	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.602	-2.240	-1.378	-2.595	0.584	1.759	4.757	0.877	0.717	-5.598	-4.374	-3.303	-2.018	-1.218	-0.685	-0.391	
603	GGSB_NPGDP	Sub-Saharan Africa	General government structural balance		Percent of potential GDP																																							
603	GGXONLB_NGDP	Sub-Saharan Africa	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																							
603	GGXWDN_NGDP	Sub-Saharan Africa	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																							
603	GGXWDG_NGDP	Sub-Saharan Africa	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	71.839	73.294	67.734	64.322	58.107	48.077	36.987	32.085	30.850	33.228	32.730	33.866	33.420	32.685	31.675	30.158	
603	BCA	Sub-Saharan Africa	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		0.602	-17.455	-16.279	-8.736	-4.320	0.027	-4.860	-1.796	-6.720	-3.802	-2.264	-4.876	-6.382	-5.766	-5.923	-9.865	-4.692	-6.813	-15.516	-12.168	2.057	-4.781	-12.371	-12.161	-7.994	-2.769	30.809	9.721	-1.471	-15.080	-11.257	-21.418	-17.950	-20.175	-18.111	-24.941	
603	BCA_NGDPD	Sub-Saharan Africa	Current account balance		Percent of GDP			0.226	-6.430	-6.467	-3.674	-2.148	0.014	-2.365	-0.784	-2.699	-1.495	-0.783	-1.668	-2.132	-2.060	-2.231	-3.100	-1.408	-2.058	-4.978	-3.883	0.639	-1.552	-3.787	-2.884	-1.516	-0.445	4.317	1.186	-0.158	-1.707	-1.099	-1.949	-1.512	-1.575	-1.318	-1.689	
603	BM	Sub-Saharan Africa	Imports of goods and services		U.S. dollars	Billions																																						
603	BX	Sub-Saharan Africa	Exports of goods and services		U.S. dollars	Billions																																						
603	BFXP	Sub-Saharan Africa	Private financial flows, net	Net private financial flows comprises net private direct investment, net private portfolio flows, and net other private financial flows.	U.S. dollars	Billions		-1.871	6.195	6.176	5.044	3.418	-1.550	4.940	2.407	0.207	-0.883	3.791	1.481	7.223	1.950	6.654	11.912	0.245	-4.514	9.811	5.901	4.636	4.863	2.763	5.493	19.005	22.405	13.208	29.706	26.777	25.917	36.597	46.938	n/a	n/a	n/a	n/a	
603	BFD	Sub-Saharan Africa	Direct investment, net		U.S. dollars	Billions		0.193	0.049	1.121	0.679	0.549	0.150	1.357	1.470	1.542	2.164	1.547	2.319	-0.722	0.658	1.059	1.062	2.534	5.741	4.251	6.868	6.115	17.698	10.650	12.639	11.650	16.966	9.528	23.205	33.272	27.843	25.442	31.219	n/a	n/a	n/a	n/a	
603	BFPP	Sub-Saharan Africa	Private portfolio flows, net		U.S. dollars	Billions		-0.447	0.150	0.845	-0.329	0.502	-0.697	-0.365	-1.295	-0.697	0.355	-0.144	0.389	1.966	0.402	1.935	2.331	1.004	1.985	3.123	4.425	-0.250	-6.280	-1.491	-1.361	9.179	5.500	17.513	10.023	-18.539	10.196	11.223	16.215	n/a	n/a	n/a	n/a	
603	BFOP	Sub-Saharan Africa	Other private financial flows, net	Net other private financial flows is the difference between net other investment and net other official investment.	U.S. dollars	Billions		-1.618	5.997	4.210	4.693	2.366	-1.002	3.948	2.232	-0.638	-3.402	2.388	-1.227	5.979	0.890	3.660	8.519	-3.293	-12.241	2.438	-5.392	-1.229	-6.555	-6.396	-5.785	-1.825	-0.062	-13.833	-3.522	12.043	-12.122	-0.068	-0.495	n/a	n/a	n/a	n/a	
603	BFXG	Sub-Saharan Africa	Official flows, net		U.S. dollars	Billions		4.305	4.524	7.449	5.306	0.884	0.548	0.596	2.718	4.115	1.817	0.598	1.460	-5.106	-1.475	0.788	-0.834	0.150	7.870	-0.020	3.015	-2.823	-3.536	1.798	-2.366	-8.315	-9.657	-32.188	-7.534	-2.388	6.642	8.643	11.463	n/a	n/a	n/a	n/a	
603	BFRA	Sub-Saharan Africa	Change in reserves	Measured as flows. Comprises monetary gold, SDRs, reserve position in the Fund, foreign exchange assets, and other claims. Official holdings of gold are valued at SDR 35 an ounce. This convention results in a marked underestimation of reserves for countries that have substantial gold holdings. Securities not included are included in direct investment and portfolio investment. A minus sign indicates an increase.	U.S. dollars	Billions		-5.784	9.325	2.094	0.274	-0.217	-0.138	-0.451	-3.371	-0.020	-2.574	-4.218	-2.276	2.001	1.970	-3.328	-3.696	-6.019	-6.904	1.861	-1.508	-6.080	-0.128	-1.197	-1.320	-18.836	-22.586	-30.910	-29.030	-17.446	7.627	-3.742	-3.474	n/a	n/a	n/a	n/a	
603	D	Sub-Saharan Africa	External debt, total		U.S. dollars	Billions		66.496	77.684	89.695	98.567	101.453	108.454	125.055	139.238	144.684	145.447	167.365	179.146	175.493	182.659	196.093	207.536	212.460	210.392	206.070	207.586	209.280	203.125	205.670	222.694	237.644	216.781	184.496	201.559	204.756	220.455	223.835	248.230	n/a	n/a	n/a	n/a	
603	D_NGDPD	Sub-Saharan Africa	External debt, total		Percent of GDP			24.971	28.619	35.630	41.454	50.452	58.422	60.864	60.742	58.119	57.181	57.893	61.305	58.620	65.271	73.877	65.226	63.778	63.563	66.118	66.240	65.049	65.936	62.956	52.818	45.067	34.810	25.851	24.599	22.000	24.957	21.861	22.585	n/a	n/a	n/a	n/a	
603	D_BX	Sub-Saharan Africa	External debt, total		Percent of exports of goods and services			78.012	113.857	156.009	177.972	178.388	192.222	235.179	223.060	227.320	208.998	212.337	239.955	230.309	246.445	257.555	231.838	213.455	206.565	231.074	219.440	183.771	189.046	184.371	157.480	131.429	95.608	68.648	63.845	53.178	75.069	64.954	66.325	n/a	n/a	n/a	n/a	
603	DS	Sub-Saharan Africa	External debt, total debt service		U.S. dollars	Billions		11.329	11.945	14.125	16.430	18.899	21.347	19.030	17.596	20.127	18.421	17.963	19.184	24.710	21.249	25.320	25.613	29.757	35.520	29.512	29.122	32.263	31.414	29.762	31.198	38.026	52.723	61.045	49.071	52.644	50.998	49.770	42.652	n/a	n/a	n/a	n/a	
603	DS_NGDPD	Sub-Saharan Africa	External debt, total debt service		Percent of GDP			4.254	4.401	5.611	6.910	9.398	11.499	9.262	7.676	8.085	7.242	6.213	6.565	8.254	7.593	9.539	8.050	8.933	10.731	9.469	9.293	10.028	10.197	9.110	7.399	7.211	8.466	8.554	5.989	5.656	5.773	4.861	3.881	n/a	n/a	n/a	n/a	
603	DS_BX	Sub-Saharan Africa	External debt, total debt service		Percent of exports of goods and services			13.291	17.507	24.568	29.667	33.231	37.834	35.788	28.190	31.622	26.470	22.790	25.696	32.428	28.670	33.257	28.612	29.896	34.874	33.093	30.784	28.331	29.237	26.680	22.062	21.030	23.252	22.714	15.543	13.672	17.366	14.443	11.396	n/a	n/a	n/a	n/a	
603	DSI	Sub-Saharan Africa	External debt, total debt service, interest		U.S. dollars	Billions		3.961	4.603	4.570	4.921	5.196	5.661	4.840	4.874	6.325	5.563	4.202	6.445	9.199	6.740	7.012	7.241	9.227	9.717	8.093	8.008	6.340	6.770	6.180	7.049	7.256	8.869	6.870	8.082	8.618	6.769	7.006	8.064	n/a	n/a	n/a	n/a	
603	DSI_NGDPD	Sub-Saharan Africa	External debt, total debt service, interest		Percent of GDP			1.487	1.696	1.815	2.070	2.584	3.049	2.355	2.126	2.541	2.187	1.454	2.205	3.073	2.408	2.642	2.276	2.770	2.936	2.597	2.555	1.971	2.198	1.892	1.672	1.376	1.424	0.963	0.986	0.926	0.766	0.684	0.734	n/a	n/a	n/a	n/a	
603	DSI_BX	Sub-Saharan Africa	External debt, total debt service, interest		Percent of exports of goods and services			4.647	6.746	7.948	8.886	9.137	10.033	9.101	7.808	9.937	7.994	5.331	8.632	12.072	9.093	9.209	8.089	9.270	9.541	9.075	8.465	5.567	6.300	5.540	4.984	4.013	3.912	2.556	2.560	2.238	2.305	2.033	2.155	n/a	n/a	n/a	n/a	
603	DSP	Sub-Saharan Africa	External debt, total debt service, amortization		U.S. dollars	Billions		7.368	7.342	9.555	11.509	13.703	15.686	14.191	12.723	13.802	12.858	13.760	12.739	15.511	14.510	18.309	18.372	20.530	25.803	21.419	21.113	25.923	24.644	23.582	24.149	30.770	43.853	54.175	40.988	44.026	44.228	42.764	34.588	n/a	n/a	n/a	n/a	
